"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_LASER_H_WIN","The harpy was caught in mid-air by a tracking laser that predicted her erratic flight path. The beam sliced through her left wing, sending her into an uncontrollable spiral. She hit the jagged rocks below with a final, broken shriek.","不規則な飛行経路を予測する追跡レーザーが、ハーピーを空中で捉えた。ビームは彼女の左翼を切り裂き、制御不能な螺旋へと追い込んだ。彼女は最後の悲鳴を上げ、眼下の尖った岩に叩きつけられた。","追踪激光预测了哈皮随机的飞行路径并在空中将其击中。光束切断了她的左翼，使其陷入无法控制的螺旋。她发出一声破碎的惨叫，撞在了下方的礁石上。","Гарпия была поймана в воздухе следящим лазером, который предсказал ее хаотичную траекторию полета. Луч прорезал ее левое крыло, отправив ее в неконтролируемую спираль. Она ударилась о зазубренные скалы внизу с последним прерывистым воплем.","La arpía fue atrapada en el aire por un láser de seguimiento que predijo su errática trayectoria de vuelo. El haz cortó su ala izquierda, enviándola a una espiral incontrolable. Golpeó las rocas dentadas de abajo con un grito final y entrecortado.","A harpia foi apanhada no ar por um laser de rastreio que previu a sua trajetória de voo errática. O feixe cortou a sua asa esquerda, enviando-a numa espiral incontrolável. Ela atingiu as rochas irregulares em baixo com um último grito quebrado.","Die Harpyie wurde in der Luft von einem Verfolgungslaser erfasst, der ihre unberechenbare Flugbahn vorausberechnete. Der Strahl schnitt durch ihren linken Flügel und versetzte sie in eine unkontrollierbare Spirale. Mit einem letzten, gebrochenen Schrei schlug sie auf den zerklüfteten Felsen unter ihr auf.","불규칙한 비행 경로를 예측하는 추적 레이저가 하피를 공중에서 포착했습니다. 빔은 그녀의 왼쪽 날개를 절단하여 제어 불능의 나선형 추락으로 몰아넣었습니다. 그녀는 마지막 비명을 지르며 아래의 뾰족한 바위에 부딪혔습니다."
"MSG_C_LASER_I_WIN","The imp's teleportation left a heat trail that the laser's sensors could follow. Each time it reappeared, a beam was already waiting to greet it. The final burst caught it mid-blink, leaving only a puff of sulfurous smoke.","インプの転移は、レーザーのセンサーが追跡可能な熱の痕跡を残した。奴が再出現するたびに、ビームがすでに待ち構えていた。最後の一撃は転移の瞬間に直撃し、硫黄臭い煙だけを残した。","小恶魔的传送留下了激光传感器可以追踪的热迹。每当它重新出现，一道光束早已在那等候。最后的爆发在它闪现的瞬间击中了它，只留下一抹硫磺味的烟雾。","Телепортация беса оставляла тепловой след, за которым могли следовать датчики лазера. Каждый раз, когда он появлялся снова, луч уже ждал его. Последняя вспышка застала его в момент перемещения, оставив лишь облачко серного дыма.","La teletransportación del imp dejó un rastro de calor que los sensores del láser pudieron seguir. Cada vez que reaparecía, un haz ya lo estaba esperando. El estallido final lo atrapó en pleno parpadeo, dejando solo una bocanada de humo sulfuroso.","A teletransportação do imp deixou um rastro de calor que os sensores do laser conseguiram seguir. De cada vez que reaparecia, um feixe já estava à espera de o saudar. O estalido final apanhou-o a meio do piscar de olhos, deixando apenas uma lufada de fumo sulfuroso.","Die Teleportation des Imps hinterließ eine Hitzespur, der die Sensoren des Lasers folgen konnten. Jedes Mal, wenn er wieder auftauchte, wartete bereits ein Strahl auf ihn. Der letzte Ausbruch erwischte ihn mitten im Blinzeln und hinterließ nur eine Wolke aus schwefelhaltigem Rauch.","임프의 전이는 레이저 센서가 추적 가능한 열 흔적을 남겼습니다. 그가 다시 나타날 때마다 빔이 이미 기다리고 있었습니다. 마지막 일격은 전이의 순간에 직격하여 황 화합물 냄새가 나는 연기만을 남겼습니다."
"MSG_C_LASER_J_WIN","The laser's intense heat turned the jelly's liquid body into a cloud of boiling steam. The monster was literally cooked from the inside out in seconds. By the time the beam stopped, only a faint, sweet-smelling vapor remained.","レーザーの強烈な熱が、ジェリーの液状の体を沸騰する蒸気の雲に変えた。怪物は数秒で文字通り内側から煮え繰り返った。ビームが止まった時、そこには甘い香りのするかすかな水蒸気しか残っていなかった。","激光的剧烈高温将果冻怪的液态身体变成了沸腾的蒸汽云。怪物在几秒钟内被彻底煮熟。当光束停止时，只剩下一丝带有甜味的蒸汽。","Интенсивное тепло лазера превратило жидкое тело желе в облако кипящего пара. Монстр был буквально приготовлен изнутри за считанные секунды. К тому времени, как луч остановился, остался лишь слабый пар со сладковатым запахом.","El intenso calor del láser convirtió el cuerpo líquido de la gelatina en una nube de vapor hirviendo. El monstruo fue literalmente cocinado de adentro hacia afuera en segundos. Para cuando el haz se detuvo, solo quedaba un vapor tenue de olor dulce.","O calor intenso do laser transformou o corpo líquido da geleia numa nuvem de vapor a ferver. O monstro foi literalmente cozinhado de dentro para fora em segundos. Quando o feixe parou, restava apenas um vapor ténue com cheiro adocicado.","Die intensive Hitze des Lasers verwandelte den flüssigen Körper des Gelees in eine Wolke aus kochendem Dampf. Das Monster wurde in Sekundenschnelle buchstäblich von innen nach außen gekocht. Als der Strahl stoppte, blieb nur ein schwacher, süßlich riechender Dampf zurück.","레이저의 강렬한 열기가 젤리의 액체 몸을 끓어오르는 증기 구름으로 만들었습니다. 괴물은 몇 초 만에 말 그대로 안팎으로 삶아졌습니다. 빔이 멈췄을 때, 거기에는 달콤한 향이 나는 희미한 수증기만 남았습니다."
"MSG_C_LASER_K_LOSS","The kobold had stolen a set of polished mirrors from a nearby caravan and used them to redirect the beam. The reflected laser demolished your own equipment instead of the target. They yipped in triumph from behind their reflective barricade.","コボルドたちは近くの隊商から盗んだ磨かれた鏡を使い、ビームを反射させた。反射したレーザーは標的ではなく、あなた自身の装備を破壊した。彼らは反射バリケードの裏で、勝利の叫びを上げた。","狗头人从附近的商队偷了一套磨光的镜子，并用它们改变了光束的方向。反射的激光摧毁了你自己的设备而非目标。它们在反射栅栏后发出了胜利的吠叫。","Кобольд украл набор полированных зеркал у проходящего мимо каравана и использовал их для отклонения луча. Отраженный лазер разрушил ваше собственное оборудование вместо цели. Они торжествующе тявкали из-за своей зеркальной баррикады.","El kobold había robado un juego de espejos pulidos de una caravana cercana y los usó para redirigir el haz. El láser reflejado demolió tu propio equipo en lugar del objetivo. Ladraron en triunfo desde detrás de su barricada reflectante.","O kobold tinha roubado um conjunto de espelhos polidos de uma caravana próxima e usou-os para redirecionar o feixe. O laser refletido demoliu o seu próprio equipamento em vez do alvo. Eles ladraram em triunfo por trás da sua barricada refletora.","Der Kobold hatte einer nahe gelegenen Karawane einen Satz polierter Spiegel gestohlen und benutzte sie, um den Strahl umzulenken. Der reflektierte Laser zertrümmerte Ihre eigene Ausrüstung anstelle des Ziels. Hinter ihrer reflektierenden Barrikade jaulten sie triumphierend.","코볼트들이 근처 상단에서 훔친 연마된 거울을 사용하여 빔을 반사시켰습니다. 반사된 레이저는 표적이 아닌 당신의 장비를 파괴했습니다. 그들은 반사 바리케이드 뒤에서 승리의 함성을 질렀습니다."
"MSG_C_LASER_L_WIN","The laser caught the lizard while it was motionless on a rock. The beam sliced the predator in two before its neurons could even transmit a warning. The two halves remained on the rock, perfectly cauterized and still.","岩の上で静止していたリザードを、レーザーが正確に捉えた。ニューロンが警告を発する前に、ビームは捕食者を真っ二つに切り裂いた。二つに分かれた体は、完全に焼き切られた状態で岩の上に残された。","激光击中了在岩石上静止不动的蜥蜴。在神经元还没来及传递警報前，光束就将叙首者切成了两半。两半身体留在岩石上，伤口被完美灼封，动弹不得。","Лазер поймал ящерицу, пока она неподвижно лежала на камне. Луч разрезал хищника надвое еще до того, как его нейроны успели передать предупреждение. Две половины остались на камне, идеально прижженные и неподвижные.","El láser atrapó al lagarto mientras estaba inmóvil sobre una roca. El haz cortó al depredador en dos antes de que sus neuronas pudieran siquiera transmitir una advertencia. Las dos mitades permanecieron en la roca, perfectamente cauterizadas e inmóviles.","O laser apanhou o lagarto enquanto este estava imóvel sobre uma rocha. O feixe cortou o predador em dois antes mesmo de os seus neurónios conseguirem transmitir um aviso. As duas metades permaneceram na rocha, perfeitamente cauterizadas e imóveis.","Der Laser erwischte die Eidechse, während sie bewegungslos auf einem Felsen lag. Der Strahl schnitt das Raubtier in zwei Hälften, noch bevor seine Neuronen eine Warnung aussenden konnten. Die beiden Hälften blieben auf dem Felsen liegen, perfekt ausgebrannt und unbeweglich.","바위 위에서 정지해 있던 리자드를 레이저가 정확히 포착했습니다. 뉴런이 경고를 보내기도 전에 빔은 포식자를 두 동강 냈습니다. 두 동강 난 몸은 완전히 타버린 상태로 바위 위에 남겨졌습니다."
"MSG_C_LASER_M_WIN","The laser burned through the mummy's dry wrappings with ease. The ancient linen acted as fuel for the beam's heat, turning the undead into a walking inferno. The curse was broken by the purity of the concentrated light.","レーザーはマミーの乾燥した包帯を容易に焼き尽くした。古びた麻布はビームの熱を増幅させる燃料となり、アンデッドを歩く地獄へと変えた。凝縮された光の純粋さが、古の呪いを打ち破った。","激光轻易地烧穿了木乃伊干燥的裹尸布。古老的亚麻布成了光束热量的燃料，将亡灵变成了行走的炼狱。浓缩之光的纯度打破了那古老的诅咒。","Лазер с легкостью прожег сухие пелены мумии. Древний лен послужил топливом для жара луча, превратив нежить в ходячий инферно. Проклятие было разрушено чистотой концентрированного света.","El láser quemó las vendas secas de la momia con facilidad. El lino antiguo actuó como combustible para el calor del haz, convirtiendo al no muerto en un infierno andante. La maldición se rompió por la pureza de la luz concentrada.","O laser queimou as ligaduras secas da múmia com facilidade. O linho antigo serviu de combustível para o calor do feixe, transformando o morto-vivo num inferno andante. A maldição foi quebrada pela pureza da luz concentrada.","Der Laser brannte sich mühelos durch die trockenen Wickel der Mumie. Das uralte Leinen diente als Brennstoff für die Hitze des Strahls und verwandelte den Untoten in ein wandelndes Inferno. Der Fluch wurde durch die Reinheit des konzentrierten Lichts gebrochen.","레이저는 미라의 건조한 붕대를 쉽게 태워버렸습니다. 오래된 삼베는 빔의 열기를 증폭시키는 연료가 되어 언데드를 걸어 다니는 지옥으로 만들었습니다. 농축된 빛의 순수함이 고대의 저주를 타파했습니다."
"MSG_C_LASER_N_WIN","The laser beam sliced through the naga's long body multiple times in one continuous sweep. The high-energy light ignored the water surrounding her and struck with surgical precision. She dissolved into a cloud of steam and scales.","レーザービームは一連のスイープで、ナーガの長い体を何度も切り裂いた。高エネルギーの光は彼女の周囲の水を無視し、外科的な精度で命中した。彼女は蒸気と鱗の雲となって霧散した。","激光束在一次连续扫射中多次切开了纳迦长长的身体。高能光线无视了她周围的水分，以手术般的精度精准命中。她化作一团蒸汽与鳞片的云雾消散了。","Лазерный луч многократно прорезал длинное тело наги за один непрерывный проход. Высокоэнергетический свет проигнорировал окружающую ее воду и поразил цель с хирургической точностью. Она растворилась в облаке пара и чешуи.","El rayo láser cortó el largo cuerpo de la naga varias veces en un barrido continuo. La luz de alta energía ignoró el agua que la rodeaba y golpeó con precisión quirúrgica. Se disolvió en una nube de vapor y escamas.","O feixe de laser cortou o corpo longo da naga várias vezes numa varredura contínua. A luz de alta energia ignorou a água que a rodeava e atingiu-a com precisão cirúrgica. Ela dissolveu-se numa nuvem de vapor e escamas.","Der Laserstrahl schnitt in einem durchgehenden Feger mehrmals durch den langen Körper der Naga. Das hochenergetische Licht ignorierte das sie umgebende Wasser und traf mit chirurgischer Präzision. Sie löste sich in eine Wolke aus Dampf und Schuppen auf.","레이저 빔은 한 번의 스윕으로 나가의 긴 몸을 몇 번이나 베어냈습니다. 고에너지 빛은 그녀를 둘러싼 물을 무시하고 외과적인 정밀도로 명중했습니다. 그녀는 증기와 비늘 구름이 되어 흩어졌습니다."
"MSG_C_LASER_O_WIN","The orc's massive chest was no match for a steady, focused laser beam. The light carved a symmetrical path through his heavy muscles and bone, cauterizing the giant's heart instantly. He fell forward, a pillar of smoke rising from his back.","オークの巨大な胸も、安定した収束レーザービームの敵ではなかった。光はその重厚な筋肉と骨を左右対称に切り進み、巨人の心臓を一瞬で焼き切った。彼は背中から煙を立ち昇らせながら、前方に倒れ込んだ。","兽人宽厚的胸膛在稳定聚焦的激光束面前不堪一击。光线对称地穿透了它厚实的肌肉与骨骼，瞬间灼烧了巨人的心脏。他向前倒下，背部升起了一根烟柱。","Массивная грудь орка не могла противостоять устойчивому сфокусированному лазерному лучу. Свет прорезал симметричный путь сквозь его тяжелые мышцы и кости, мгновенно прижигая сердце гиганта. Он упал вперед, а из его спины поднялся столб дыма.","El enorme pecho del orco no fue rival para un rayo láser constante y enfocado. La luz trazó un camino simétrico a través de sus pesados músculos y huesos, cauterizando el corazón del gigante al instante. Cayó hacia adelante, con una columna de humo saliendo de su espalda.","O peito maciço do orc não era páreo para um feixe de laser constante e focado. A luz esculpiu um caminho simétrico através dos seus músculos e ossos pesados, cauterizando o coração do gigante instantaneamente. Ele caiu para a frente, com uma coluna de fumo a subir das suas costas.","Die gewaltige Brust des Orks war kein Gegner für einen stetigen, fokussierten Laserstrahl. Das Licht bahnte sich einen symmetrischen Weg durch seine schweren Muskeln und Knochen und verbrannte augenblicklich das Herz des Riesen. Er fiel nach vorne, während eine Rauchsäule von seinem Rücken aufstieg.","오크의 거대한 가슴도 안정된 수렴 레이저 빔의 상대가 되지 않았습니다. 빛은 그 두꺼운 근육과 뼈를 좌우 대칭으로 가르고 거인의 심장을 순식간에 태워버렸습니다. 그는 등에서 연기를 내뿜으며 앞으로 쓰러졌습니다."
"MSG_C_LASER_P_LOSS","The pixie used her magic to refract the laser into a harmless rainbow of colors. The beam that should have been lethal became a beautiful light show for the forest. She danced through the colorful rays, laughing at your futile technology.","ピクシーは魔法を使い、レーザーを無害な虹色の配列へと屈折させた。致命的であるはずのビームは、森のための美しいライトショーへと変わった。彼女は色鮮やかな光線の中を踊り、あなたの無力なテクノロジーをあざ笑った。","小仙女用魔法将激光折射成了无害的彩虹色阵列。原本致命的光束变成了森林里的一场璀璨灯光秀。她在色彩斑斓的光影中起舞，嘲笑着你那徒劳的科技。","Пикси использовала свою магию, чтобы преломить лазер в безвредную радугу цветов. Луч, который должен был быть смертоносным, стал красивым световым шоу для леса. Она танцевала сквозь разноцветные лучи, смеясь над вашей бесполезной технологией.","La pixie usó su magia para refractar el láser en un arcoíris de colores inofensivo. El haz que debería haber sido letal se convirtió en un hermoso espectáculo de luces para el bosque. Ella bailó a través de los rayos coloridos, riéndose de tu tecnología inútil.","A pixie usou a sua magia para refratar o laser num arco-íris de cores inofensivo. O feixe que deveria ter sido letal tornou-se um belo espetáculo de luzes para a floresta. Ela dançou através dos raios coloridos, rindo-se da sua tecnologia inútil.","Die Pixie nutzte ihre Magie, um den Laser in einen harmlosen Regenbogen aus Farben zu brechen. Der Strahl, der eigentlich tödlich hätte sein sollen, wurde zu einer wunderschönen Lichtshow für den Wald. Sie tanzte durch die bunten Strahlen und lachte über Ihre nutzlose Technologie.","피크시는 마법을 사용하여 레이저를 무해한 무지개 색상 배열로 굴절시켰습니다. 치명적이어야 했던 빔은 숲을 위한 아름다운 조명 쇼로 변했습니다. 그녀는 화려한 광선 사이로 춤을 추며 당신의 무력한 기술을 비웃었습니다."
"MSG_C_LASER_Q_WIN","The coeurl's biological electricity was overcharged by the laser's photon energy. Its nervous system short-circuited in a massive surge of sparks and heat. The beast collapsed, its whiskers still twitching with dying current.","クアールの生体電気は、レーザーの光子エネルギーによって過充電された。神経システムは火花と熱の巨大なサージを引き起こし、ショートした。猛獣は崩れ落ち、その髭は死に際の電流でまだぴくぴく震えていた。","夸尔的生物电流被激光的光子能量过载。它的神经系统在一阵剧烈的火花和热浪冲动下短路了。猛兽倒下，它的胡须在残余电流中仍在不停抽动。","Биологическое электричество куэрла было перегружено фотонной энергией лазера. Его нервная система закоротила в мощном всплеске искр и жара. Зверь рухнул, его усы все еще подергивались от затухающего тока.","La electricidad biológica del coeurl se sobrecargó con la energía fotónica del láser. Su sistema nervioso sufrió un cortocircuito en una enorme oleada de chispas y calor. La bestia colapsó, con sus bigotes aún temblando por la corriente moribunda.","A eletricidade biológica do coeurl foi sobrecarregada pela energia fotónica do laser. O seu sistema nervoso entrou em curto-circuito num enorme surto de faíscas e calor. A besta colapsou, com as suas vibrissas ainda a tremer com a corrente moribunda.","Die biologische Elektrizität des Coeurls wurde durch die Photonenenergie des Lasers überladen. Sein Nervensystem erlitt einen Kurzschluss durch einen massiven Anstieg von Funken und Hitze. Bestie brach zusammen, ihre Schnurrhaare zuckten noch immer im sterbenden Strom.","쿠알의 생체 전기는 레이저의 광자 에너지에 의해 과충전되었습니다. 신경 시스템은 불꽃과 열기의 거대한 서지를 일으키며 쇼트되었습니다. 맹수는 쓰러졌고, 그 수염은 죽어가는 전류로 인해 여전히 파르르 떨리고 있었습니다."
"MSG_C_LASER_R_WIN","The laser turret calculated the movement of the entire rat swarm and fired in a high-speed staccato. Each beam found a target with mathematical perfection until the floor was clear. The surviving rats fled into the darkness, leaving their kin behind.","レーザー砲塔はラットの群れ全体の動きを計算し、高速のスタッカートで発射した。各ビームが数学的な完璧さで標的を射抜き、床を浄化した。生き残ったラットたちは同族を捨て、暗闇の中へと逃げ去った。","激光炮塔计算了整个鼠群的移动轨迹，并以极速的断奏式连发进行射击。每一道光束都以数学般的完美命中了目标，直到地面被清扫干净。幸存者们抛弃同类，逃入了黑暗中。","Лазерная турель рассчитала движение всей крысиной стаи и открыла огонь в скоростном темпе. Каждый луч находил цель с математическим совершенством, пока пол не очистился. Выжившие крысы бежали во тьму, бросив сородичей.","La torreta láser calculó el movimiento de toda la plaga de ratas y disparó en un staccato de alta velocidad. Cada haz encontró un objetivo con perfección matemática hasta que el suelo quedó despejado. Las ratas sobrevivientes huyeron a la oscuridad, dejando atrás a sus congéneres.","A torre laser calculou o movimento de todo o enxame de ratos e disparou num staccato de alta velocidade. Cada feixe encontrou um alvo com perfeição matemática até o chão ficar limpo. Os ratos sobreviventes fugiram para a escuridão, deixando os seus parentes para trás.","Der Laserturm berechnete die Bewegung des gesamten Rattenschwarms und feuerte in einem Hochgeschwindigkeits-Stakkato. Jeder Strahl fand sein Ziel mit mathematischer Perfektion, bis der Boden frei war. Die überlebenden Ratten flohen in die Dunkelheit und ließen ihre Artgenossen zurück.","레이저 포탑은 래트 무리 전체의 움직임을 계산하여 고속 스타카토로 발사했습니다 각 비빔이 수학적인 완벽함으로 표적을 사격하여 바닥을 정화했습니다. 살아남은 래트들은 동족을 버리고 어둠 속으로 도망쳤습니다."
"MSG_C_LASER_S_LOSS","The slime's translucent body acted as a giant lens, focusing and dispersing the laser harmlessly through its mass. The energy was redirected into the ground, leaving the monster completely untouched. It hummed with a strange, internal glow from the experience.","スライムの半透明の体は巨大なレンズとして機能し、レーザーをその体内に無害に集束・分散させた。エネルギーは地面へと偏向され、怪物は完全に無傷だった。奴はその経験から、奇妙な内光を放って唸っていた。","史莱姆半透明的身躯犹如一个巨大的透镜，将激光在其体内无害地聚焦并消散。能量被导向地面，怪物毫发无伤。经历过这一切后，它因体内散发出的奇特光芒而发出嗡嗡声。","Полупрозрачное тело слизня сработало как гигантская линза, безвредно фокусируя и рассеивая лазер сквозь свою массу. Энергия была перенаправлена в землю, оставив монстра совершенно нетронутым. Он гудел со странным внутренним свечением от полученного опыта.","El cuerpo translúcido del slime actuó como una lente gigante, enfocando y dispersando el láser inofensivamente a través de su masa. La energía fue redirigida al suelo, dejando al monstruo completamente intacto. Zumbaba con un extraño brillo interno tras la experiencia.","O corpo translúcido do slime funcionou como uma lente gigante, focando e dispersando o laser inofensivamente através da sua massa. A energia foi redirecionada para o solo, deixando o monstro completamente intacto. Ele zumbia com um brilho interno estranho devido à experiência.","Der durchsichtige Körper des Schleims fungierte als riesige Linse, die den Laser harmlos durch seine Masse fokussierte und zerstreute. Die Energie wurde in den Boden umgeleitet, sodass das Monster völlig unberührt blieb. Er summte mit einem seltsamen, inneren Leuchten nach dieser Erfahrung.","슬라임의 반투명한 몸은 거대한 렌즈로 작용하여 레이저를 체내에서 무해하게 집속 및 분산시켰습니다. 에너지는 지면으로 편향되었고 괴물은 완전히 무사했습니다. 그는 그 경험으로 인해 묘한 내광을 내뿜으며 웅웅거렸습니다."
"MSG_C_LASER_T_WIN","The laser's thermal output was sustained long enough to overcome the troll's legendary regeneration. The wounds were cauterized so deep that new flesh could not find a foothold. The giant eventually crumbled into a pile of scorched, lifeless tissue.","レーザーの熱出力は、トロールの伝説的な再生能力を凌駕するほど長く持続した。傷口は非常に深く焼き切られ、新しい肉が足がかりを得ることはできなかった。巨人は最終的に、焦げた命なき組織の山となって崩れ去った。","激光的热输出持续时长足以压制巨魔那传奇般的再生能力。伤口被灼烧得极深，以至于新肉无法生长。巨人最终崩塌，成了一堆焦黑且毫无生气的组织。","Тепловая мощность лазера поддерживалась достаточно долго, чтобы преодолеть легендарную регенерацию тролля. Раны были прижжены настолько глубоко, что новая плоть не могла найти опору. Гигант в конце концов рассыпался в кучу обгоревшей безжизненной ткани.","La salida térmica del láser se mantuvo lo suficiente como para superar la legendaria regeneración del trol. Las heridas fueron cauterizadas tan profundamente que la carne nueva no pudo encontrar apoyo. El gigante finalmente se desmoronó en una pila de tejido quemado y sin vida.","A saída térmica do laser foi mantida durante tempo suficiente para superar a lendária regeneração do troll. As feridas foram cauterizadas tão profundamente que a nova carne não conseguiu encontrar apoio. O gigante acabou por se desmoronar numa pilha de tecido queimado e sem vida.","Die thermische Leistung des Lasers wurde lange genug aufrechterhalten, um die legendäre Regeneration des Trolls zu überwinden. Die Wunden wurden so tief ausgebrannt, dass neues Fleisch keinen Halt finden konnte. Der Riese zerfiel schließlich in einen Haufen verbrannten, leblosen Gewebes.","레이저의 열 출력은 트롤의 전설적인 재생 능력을 능가할 정도로 길게 지속되었습니다. 상처 부위가 매우 깊게 타버려 새로운 살이 돋아날 틈이 없었습니다. 거인은 결국 타버린 생명 없는 조직 더미가 되어 무너져 내렸습니다."
"MSG_C_LASER_U_WIN","The high-energy photons interacted with the undead's spectral essence on a molecular level. The light literally unraveled the necrotic bonds holding the remains together. What was once a monster became a peaceful drift of white ash.","高エネルギー光子が、アンデッドの幽霊的な本質と分子レベルで相互作用した。光は文字通り、遺骸を繋ぎ止めている壊死した結合を解いた。かつて怪物だったものは、穏やかに漂う白い灰となった。","高能光子在分子水平上与亡灵的幽灵本质发生了相互作用。光线从字面上解开了维持遗骸的坏死紐帯。曾经的怪物变成了一缕祥和漂浮的白灰。","Высокоэнергетические фотоны взаимодействовали со спектральной сущностью нежити на молекулярном уровне. Свет буквально распутал некротические узы, удерживающие останки вместе. То, что когда-то было монстром, превратилось в мирно плывущий белый пепел.","Los fotones de alta energía interactuaron con la esencia espectral del no muerto a nivel molecular. La luz literalmente desentrañó los vínculos necróticos que mantenían unidos los restos. Lo que una vez fue un monstruo se convirtió en una pacífica deriva de ceniza blanca.","Os fotões de alta energia interagiram com a essência espetral do morto-vivo a um nível molecular. A luz literalmente desfez os laços necróticos que mantinham os restos unidos. O que outrora fora um monstro tornou-se uma deriva pacífica de cinzas brancas.","Die hochenergetischen Photonen interagierten auf molekularer Ebene mit der spektralen Essenz des Untoten. Das Licht entwirrte buchstäblich die nekrotischen Bindungen, die die Überreste zusammenhielten. Was einst ein Monster war, wurde zu einem friedlichen Hauch aus weißer Asche.","고에너지 광자가 언데드의 유령 같은 본질과 분자 수준에서 상호 작용했습니다. 빛은 말 그대로 유해를 유지하고 있던 괴사한 결합을 풀어헤쳤습니다. 한때 괴물이었던 것은 평화롭게 떠다니는 하얀 재가 되었습니다."
"MSG_C_LASER_V_LOSS","The vampire amplified his speed to near-light velocity, making the tracking laser's adjustments seem sluggish. He moved through the gaps between the pulses with a hunter's grace. He ended the fight by severing the laser's power source with a single claw.","ヴァンパイアは光速に近い速度まで加速し、追跡レーザーの調整を遅く見せた。奴はハンターの優雅さでパルス間の隙間を縫って移動した。奴は一振りの爪でレーザーの電源を切断し、戦いを終わらせた。","吸血鬼加速到了接近光速，使追踪激光的调整显得迟钝不堪。他以猎人般的优雅在脉冲间隙中穿梭，最后一爪切断了激光的电源，结束了战斗。","Вампир увеличил свою скорость до околосветовой, из-за чего корректировки следящего лазера казались вялыми. Он двигался сквозь промежутки между импульсами с грацией охотника. Он закончил бой, перерезав источник питания лазера одним когтем.","El vampiro amplificó su velocidad hasta casi la de la luz, haciendo que los ajustes del láser de seguimiento parecieran lentos. Se movió a través de los huecos entre los pulsos con la gracia de un cazador. Terminó la pelea cortando la fuente de alimentación del láser con una sola garra.","O vampiro amplificou a sua velocidade para uma velocidade próxima da luz, fazendo com que os ajustes do laser de rastreio parecessem lentos. Moveu-se através das lacunas entre os impulsos com a graça de um caçador. Terminou o combate cortando a fonte de alimentação do laser com uma única garra.","Der Vampir erhöhte seine Geschwindigkeit auf Fast-Lichtgeschwindigkeit, wodurch die Anpassungen des Verfolgungslasers träge erschienen. Er bewegte sich mit der Anmut eines Jägers durch die Lücken zwischen den Impulsen. Er beendete den Kampf, indem er die Stromquelle des Lasers mit einer einzigen Kralle durchtrennte.","뱀파이어는 광속에 가까운 속도로 가속하여 추적 레이저의 조정을 느리게 보이게 만들었습니다. 그는 사냥꾼의 우아함으로 펄스 사이의 틈을 통해 이동했습니다. 그는 단 한 번의 손톱 질로 레이저 전원을 차단하여 전투를 끝냈습니다."
"MSG_C_LASER_W_LOSS","The wolf pack split into two groups, forcing the laser to switch between targets. Each time the turret rotated, the wolves on the other side closed the distance. They reached the equipment before it could neutralize more than a single scout.","ウルフの群れは二つのグループに分かれ、レーザーに標的の切り替えを強いた。砲塔が回転するたびに、反対側のウルフたちが距離を詰めた。彼らは一匹の偵察個体が無力化される前に、装備に到達した。","狼群分成两组，迫使激光在目标间来回切换。每当炮塔旋转，另一侧的狼群便拉近距离。在仅有一头侦察狼被瘫痪前，它们就冲到了设备跟前。","Волчья стая разделилась на две группы, заставив лазер переключаться между целями. Каждый раз, когда турель поворачивалась, волки с другой стороны сокращали дистанцию. Они добрались до оборудования раньше, чем оно смогло нейтрализовать больше одного разведчика.","La manada de lobos se dividió en dos grupos, obligando al láser a cambiar entre objetivos. Cada vez que la torreta giraba, los lobos del otro lado acortaban la distancia. Llegaron al equipo antes de que pudiera neutralizar a más de un solo explorador.","A alcateia de lobos dividiu-se em dois grupos, forçando o laser a alternar entre alvos. De cada vez que a torre rodava, os lobos do outro lado encurtavam a distância. Chegaram ao equipamento antes que este conseguisse neutralizar mais do que um único batedor.","Das Wolfsrudel teilte sich in zwei Gruppen auf und zwang den Laser, zwischen den Zielen hin- und herzuschalten. Jedes Mal, wenn sich der Turm drehte, verringerten die Wölfe auf der anderen Seite den Abstand. Sie erreichten die Ausrüstung, bevor sie mehr als einen einzelnen Späher neutralisieren konnte.","울프 무리는 두 그룹으로 나뉘어 레이저가 표적을 전환하도록 강제했습니다. 포탑이 회전할 때마다 반대편의 울프들이 거리를 좁혔습니다. 그들은 정찰 개체 한 마리 이상이 무력화되기 전에 장비에 도달했습니다."
